cik,gics_sector,year,E_score,G_score
0000885725,Health Care,2022,0.040681806171595204,0.2100385874609604
0000885725,Health Care,2023,0.05659329069864362,0.2187512639002652
0000885725,Health Care,2024,0.060354655356197356,0.22813566147356323
0000885725,Health Care,2025,,
0000886982,Financials,2015,0.022845775521623132,0.2893958929696095
0000886982,Financials,2016,0.020670555916972297,0.2834029569762975
0000886982,Financials,2017,0.020128359595271924,0.27439495496681143
0000886982,Financials,2018,0.019281833307302893,0.18113122983277843
0000886982,Financials,2019,0.019847590405432408,0.1870016438329439
0000886982,Financials,2020,0.023908943084413783,0.16803017002725146
0000886982,Financials,2021,0.025829138510570667,0.15585518564001774
0000886982,Financials,2022,0.06357855177173828,0.2000739770733644
0000886982,Financials,2023,0.06850782111743621,0.2225353736818298
0000886982,Financials,2024,0.0823509019197467,0.2438262029650217
0000886982,Financials,2025,,
0000891103,Communication Services,2021,0.001643598615916955,0.25095630574192684
0000891103,Communication Services,2022,0.002066416711301553,0.2827501363382366
0000891103,Communication Services,2023,0.003988462303560772,0.2820111321345355
0000891103,Communication Services,2024,0.0037843866171003715,0.27745011515562734
0000891103,Communication Services,2025,,
0000895126,Energy,2025,,
0000895421,Financials,2015,0.03217668287099436,0.3237680529642811
0000895421,Financials,2016,0.023894806621338624,0.31357608199490894
0000895421,Financials,2017,0.018867089820586685,0.34106079188103094
0000895421,Financials,2018,0.0,0.0
0000895421,Financials,2019,0.0,0.0
0000895421,Financials,2020,0.0,0.0
0000895421,Financials,2021,0.0,0.0
0000895421,Financials,2022,0.0,0.0
0000895421,Financials,2023,0.0,0.0
0000895421,Financials,2024,0.0,0.0
0000895421,Financials,2025,,
0000896159,Financials,2016,0.017259329877096267,0.20740734953177561
0000896159,Financials,2017,0.025436478847791856,0.22708489275482024
0000896159,Financials,2018,0.02381049753630804,0.2461905824404688
0000896159,Financials,2019,0.03528259034224465,0.22999679049743973
0000896159,Financials,2020,0.03321535326343445,0.2096827256935458
0000896159,Financials,2021,0.028265592147031747,0.1975682245576789
0000896159,Financials,2022,0.06879621061537242,0.22869215436025997
0000896159,Financials,2023,0.06555869013684407,0.2300966944860756
0000896159,Financials,2024,0.03364980258929391,0.5328725114583596
0000896159,Financials,2025,,
0000896878,Information Technology,2015,0.005664695227723068,0.11370153173900287
0000896878,Information Technology,2016,0.0058366049077426775,0.13044703103786046
0000896878,Information Technology,2017,0.00848205015864051,0.18607142755174505
0000896878,Information Technology,2018,0.0032197993052875337,0.1606429959386969
0000896878,Information Technology,2019,0.0035422866468273013,0.14175683938033576
0000896878,Information Technology,2020,0.01103401347639089,0.210869653254325
0000896878,Information Technology,2021,0.009241392674336433,0.20347961579071464
0000896878,Information Technology,2022,0.033219072672574575,0.21369197928173322
0000896878,Information Technology,2023,0.033037537554812146,0.21115116546531762
0000896878,Information Technology,2024,0.03266236406607172,0.21840123202171494
0000896878,Information Technology,2025,,
0000898173,Consumer Discretionary,2015,0.06115738917306587,0.14900531086230642
0000898173,Consumer Discretionary,2016,0.0608714069329292,0.15497144799235205
0000898173,Consumer Discretionary,2017,0.06265637211973973,0.16327089924856633
0000898173,Consumer Discretionary,2018,0.05990434822352375,0.1623988622709274
0000898173,Consumer Discretionary,2019,0.06972968404692219,0.15669389614497076
0000898173,Consumer Discretionary,2020,0.06674730089727803,0.1690671921702008
0000898173,Consumer Discretionary,2021,0.05896441635322553,0.14603561596029313
0000898173,Consumer Discretionary,2022,0.07068717014283506,0.18621672114126459
0000898173,Consumer Discretionary,2023,0.07504368805425145,0.202946162815674
0000898173,Consumer Discretionary,2024,0.0831787685039167,0.20583038011084148
0000898173,Consumer Discretionary,2025,,
0000898293,Information Technology,2015,0.04912787244039558,0.1879435185345537
0000898293,Information Technology,2016,0.05155365137062091,0.17629766944710074
0000898293,Information Technology,2017,0.07547997615686769,0.12295829004904212
0000898293,Information Technology,2018,0.073584855712231,0.119993465285338
0000898293,Information Technology,2019,0.08203870811106789,0.15629670424330103
0000898293,Information Technology,2020,0.07714329407739542,0.13580897844524875
0000898293,Information Technology,2021,0.0681427635589212,0.12496486608777749
0000898293,Information Technology,2022,0.08925559774794577,0.15512728509667084
0000898293,Information Technology,2023,0.10733310017140553,0.16096365194595685
0000898293,Information Technology,2024,0.12055855836275368,0.16429859931425844
0000899051,Financials,2015,0.035987025483061784,0.10271941877260839
0000899051,Financials,2016,0.04254295927702237,0.11515489037800343
0000899051,Financials,2017,0.04187565802522024,0.13975607933710088
0000899051,Financials,2018,0.059736607723752395,0.1279676371631019
0000899051,Financials,2019,0.06414466044063782,0.11231146016569483
0000899051,Financials,2020,0.07013944825342562,0.11643086147864974
0000899051,Financials,2021,0.05822244986735047,0.10071620115043636
0000899051,Financials,2022,0.08978683194694728,0.14703097229533224
0000899051,Financials,2023,0.10492090499647948,0.14781518423657958
0000899051,Financials,2024,0.1171580651066506,0.1586895409254176
0000899051,Financials,2025,,
0000900075,Industrials,2015,0.03874303282248794,0.1171234124059609
0000900075,Industrials,2016,0.04124238071571842,0.10750838478386252
0000900075,Industrials,2017,0.04501241828073845,0.10733944767766639
0000900075,Industrials,2018,0.05168100653806722,0.11235775809197841
0000900075,Industrials,2019,0.09296479297920827,0.11229481440387178
0000900075,Industrials,2020,0.1006580726516959,0.10290809434540295
0000900075,Industrials,2021,0.08190866207606952,0.12886616056992314
0000900075,Industrials,2022,0.11265745510508679,0.15188351888458296
0000900075,Industrials,2023,0.11765939380923189,0.14099031584116564
0000900075,Industrials,2024,0.12441941968934235,0.17235730926413126
0000900075,Industrials,2025,,
0000906107,Real Estate,2015,0.05229870737101926,0.08785871084131407
0000906107,Real Estate,2016,0.04920511903959622,0.08906179822911887
0000906107,Real Estate,2017,0.05545344676726291,0.08231282390897605
0000906107,Real Estate,2018,0.0813180566077747,0.1110480854409544
0000906107,Real Estate,2019,0.09378617398137816,0.11914289649683331
0000906107,Real Estate,2020,0.1365785419429795,0.18426731538195698
0000906107,Real Estate,2021,0.08456887968457524,0.17158708032976225
0000906107,Real Estate,2022,0.1428284608816588,0.20149872830771354
0000906107,Real Estate,2023,0.1372464896247689,0.21009680608857978
0000906107,Real Estate,2024,0.1737940673897038,0.1979092989482542
0000906107,Real Estate,2025,,
0000906163,Consumer Discretionary,2015,0.034528575585995314,0.3089638801158687
0000906163,Consumer Discretionary,2016,0.035783170032624045,0.295124193023517
0000906163,Consumer Discretionary,2017,0.038240722859523645,0.31734255439856035
0000906163,Consumer Discretionary,2018,0.03802896985260891,0.2763645968906744
0000906163,Consumer Discretionary,2019,0.04186639622699817,0.2401193642884933
0000906163,Consumer Discretionary,2020,0.037922656891103135,0.23235785583880897
0000906163,Consumer Discretionary,2021,0.029298450456155624,0.2190140705705409
0000906163,Consumer Discretionary,2022,0.03831325897931916,0.25924676449665324
0000906163,Consumer Discretionary,2023,0.04079079756143383,0.2709298852688482
0000906163,Consumer Discretionary,2024,0.07574218082022406,0.2870093985125531
0000906163,Consumer Discretionary,2025,,
0000906345,Real Estate,2015,0.019144923815370876,0.24273565142974085
0000906345,Real Estate,2016,0.014453497979431025,0.24517902208962516
0000906345,Real Estate,2017,0.015343468011258923,0.25414993396782254
0000906345,Real Estate,2018,0.018376914155503528,0.24554167566185703
0000906345,Real Estate,2019,0.02065556473763817,0.16801997138930186
0000906345,Real Estate,2020,0.023723800990248796,0.17634665057963733
0000906345,Real Estate,2021,0.016287086220125542,0.1773977546201957
0000906345,Real Estate,2022,0.02153607695246329,0.21617714577130764
0000906345,Real Estate,2023,0.03467403836075883,0.24219537900755803
0000906345,Real Estate,2024,0.03584050385642321,0.22727909834542723
0000906345,Real Estate,2025,,
0000909832,Consumer Staples,2015,0.05827116637063351,0.2413802938463489
0000909832,Consumer Staples,2016,0.058109707971586426,0.24042296463153826
0000909832,Consumer Staples,2017,0.05752686071498339,0.22884624187026595
0000909832,Consumer Staples,2018,0.0540379119832349,0.29703876522982425
0000909832,Consumer Staples,2019,0.06960950764006792,0.2601377794309673
0000909832,Consumer Staples,2020,0.06614308426073132,0.2260850061679937
0000909832,Consumer Staples,2021,0.06654775417544997,0.2120512830055265
0000909832,Consumer Staples,2022,0.10437605681433886,0.2536673353811636
0000909832,Consumer Staples,2023,0.11597482136781218,0.27288012248166255
0000909832,Consumer Staples,2024,0.10561579651941098,0.2712060248498685
0000910521,Consumer Discretionary,2015,0.010421247454306835,0.19660973381082367
0000910521,Consumer Discretionary,2016,0.008958512861460943,0.18750398848911765
0000910521,Consumer Discretionary,2017,0.01130258256001627,0.22897925328444882
0000910521,Consumer Discretionary,2018,0.04590472283450966,0.1802542636286011
0000910521,Consumer Discretionary,2019,0.0460696758155574,0.24206588239157265
0000910521,Consumer Discretionary,2020,0.05700311277597734,0.2521255722649065
0000910521,Consumer Discretionary,2021,0.06643855721885361,0.2691770919378713
0000910521,Consumer Discretionary,2022,0.11551727195706751,0.30152614486847185
0000910521,Consumer Discretionary,2023,0.1362734098496623,0.37211278280954724
0000910521,Consumer Discretionary,2024,0.1389579461522936,0.4172763151766186
0000910521,Consumer Discretionary,2025,,
0000910606,Real Estate,2015,0.17851396815232876,0.2419739126424725
0000910606,Real Estate,2016,0.1568039731283947,0.1635603212422823
0000910606,Real Estate,2017,0.1291357674158091,0.17834437951931942
0000910606,Real Estate,2018,0.13050796361669567,0.17901980330497438
0000910606,Real Estate,2019,0.1438821352701463,0.16630561321773227
0000910606,Real Estate,2020,0.12275846049481037,0.19480911800015588
0000910606,Real Estate,2021,0.098633253882134,0.20612902627454255
0000910606,Real Estate,2022,0.15772040891875141,0.25915312446400907
0000910606,Real Estate,2023,0.213234165108763,0.2936106430657536
0000910606,Real Estate,2024,0.24112047468863007,0.29961570902677626
0000910606,Real Estate,2025,,
0000912595,Real Estate,2015,0.10820810973653916,0.19242278580097713
0000912595,Real Estate,2016,0.10602846145550772,0.17948106498789543
0000912595,Real Estate,2017,0.10815763273422786,0.24463628933624457
0000912595,Real Estate,2018,0.13795011983129096,0.134572657621149
0000912595,Real Estate,2019,0.16547821946671873,0.1552137463244731
0000912595,Real Estate,2020,0.1603457890177027,0.14633088161235425
0000912595,Real Estate,2021,0.11518433939844278,0.13383030718428815
0000912595,Real Estate,2022,0.16182235069813625,0.15479436471569744
0000912595,Real Estate,2023,0.17687356660896444,0.16028276670453104
0000912595,Real Estate,2024,0.183293543201649,0.1807839118452481
0000912595,Real Estate,2025,,
0000914208,Financials,2015,0.001586685725954666,0.2324381710131361
0000914208,Financials,2016,0.0029356060606060604,0.26496411483253585
0000914208,Financials,2017,0.010720973123715812,0.2969977574545376
0000914208,Financials,2018,0.009850191175802445,0.28355786693652807
0000914208,Financials,2019,0.009370789346653514,0.22973842354537885
0000914208,Financials,2020,0.07069515447346024,0.17405020013982897
0000914208,Financials,2021,0.026079687573609792,0.19398005900282775
0000914208,Financials,2022,0.06109255361047356,0.2288900604101669
0000914208,Financials,2023,0.0566091706030198,0.2625609666432744
0000914208,Financials,2024,0.03855480219277415,0.23489704162311745
0000914208,Financials,2025,,
0000915389,Materials,2015,0.054993481095176,0.035304525982492084
0000915389,Materials,2016,0.05780743939542644,0.035705172244577484
0000915389,Materials,2017,0.059351667641895846,0.041287302516091286
0000915389,Materials,2018,0.058888235294117644,0.033850267379679146
0000915389,Materials,2019,0.07896184886280264,0.025434091464905845
0000915389,Materials,2020,0.11773185011709603,0.03822014051522248
0000915389,Materials,2021,0.12176234979973298,0.084050528910342
0000915389,Materials,2022,0.1824252593044539,0.10112873703477732
0000915389,Materials,2023,0.1912691829116549,0.09920676068021568
0000915389,Materials,2024,0.3776170348803136,0.16883102579150605
0000915389,Materials,2025,,
0000915912,Real Estate,2015,0.13634183782532547,0.2125823649991123
0000915912,Real Estate,2016,0.13372203144336253,0.20533045772336045
0000915912,Real Estate,2017,0.14331611225072635,0.20703738858303053
0000915912,Real Estate,2018,0.14576391222082719,0.1916579002226832
0000915912,Real Estate,2019,0.16134045498744987,0.19588135545501995
0000915912,Real Estate,2020,0.14673023498419233,0.19594095463323435
0000915912,Real Estate,2021,0.11604782519347867,0.1950433998092069
0000915912,Real Estate,2022,0.16870041075111883,0.22224166879260532
0000915912,Real Estate,2023,0.15207948488438605,0.2435187807864803
0000915912,Real Estate,2024,0.1669453042711462,0.2890834250602078
0000915912,Real Estate,2025,,
0000915913,Materials,2015,0.21790693988221593,0.10673169412255529
0000915913,Materials,2016,0.2138326376101686,0.09689102350533961
0000915913,Materials,2017,0.22584927946848987,0.12183336228026379
0000915913,Materials,2018,0.20261429902182135,0.17719463895255694
0000915913,Materials,2019,0.2525201199163533,0.17148303805850865
0000915913,Materials,2020,0.23801393781800867,0.2115216752895606
0000915913,Materials,2021,0.18997928137674752,0.16493246975052683
0000915913,Materials,2022,0.2836724126185496,0.19997962979157044
0000915913,Materials,2023,0.29960447444167015,0.22184413580246914
0000915913,Materials,2024,0.3588156750826668,0.22915001891587414
0000915913,Materials,2025,,
0000916076,Materials,2015,0.19996930409914201,0.19485501446440437
0000916076,Materials,2016,0.16235066773641968,0.17987462326260845
0000916076,Materials,2017,0.16915765963422597,0.15751383911332467
0000916076,Materials,2018,0.16272285336924092,0.14605187723778323
0000916076,Materials,2019,0.2427230079831734,0.1333011770717604
0000916076,Materials,2020,0.22568300729650506,0.13943698872478472
0000916076,Materials,2021,0.28169433184908216,0.1590307955403181
0000916076,Materials,2022,0.387486531830233,0.20660792140765466
0000916076,Materials,2023,0.41748561396455436,0.23714933906922403
0000916076,Materials,2024,0.48363676047502363,0.26194469725785446
0000916076,Materials,2025,,
0000916365,Consumer Discretionary,2015,0.06964772727272726,0.2439225568913069
0000916365,Consumer Discretionary,2016,0.06936940330488549,0.23767613854627906
0000916365,Consumer Discretionary,2017,0.07988205485353066,0.23227137637844544
0000916365,Consumer Discretionary,2018,0.08501739354921987,0.22215877933211783
0000916365,Consumer Discretionary,2019,0.08406759329372841,0.1847537110162351
0000916365,Consumer Discretionary,2020,0.08162297271033629,0.20187459325286955
0000916365,Consumer Discretionary,2021,0.09817975855194247,0.1569263692636337
0000916365,Consumer Discretionary,2022,0.13021155301283602,0.18990030772704872
0000916365,Consumer Discretionary,2023,0.1691950093675533,0.1770920421198115
0000916365,Consumer Discretionary,2024,0.20207431289866354,0.18054198146898717
0000916365,Consumer Discretionary,2025,,
0000920148,Health Care,2015,0.0072632870934227906,0.1466578309111354
0000920148,Health Care,2016,0.010750032099771673,0.14702621574396102
0000920148,Health Care,2017,0.008657162501388007,0.1563718991587264
0000920148,Health Care,2018,0.008281701091346924,0.20657346498208803
0000920148,Health Care,2019,0.008942602849915233,0.2118778665634115
0000920148,Health Care,2020,0.012615277725245046,0.21122770757737722
0000920148,Health Care,2021,0.010098496922595398,0.20446275817560944
0000920148,Health Care,2022,0.01180521756551681,0.25387065713876467
0000920148,Health Care,2023,0.01424876146054368,0.26888558353472775
0000920148,Health Care,2024,0.027310877735098556,0.27426956860404217
0000920148,Health Care,2025,,
0000920522,Real Estate,2015,0.07569144461232673,0.17740757865634846
0000920522,Real Estate,2016,0.06779324535930607,0.16581236072031577
0000920522,Real Estate,2017,0.08082297227190266,0.17013978387940693
0000920522,Real Estate,2018,0.08706241157561284,0.17010587634957755
0000920522,Real Estate,2019,0.09453944084626588,0.17360040766854104
0000920522,Real Estate,2020,0.08418284466061954,0.19689395924135247
0000920522,Real Estate,2021,0.06068270062713651,0.20308471870077585
0000920522,Real Estate,2022,0.08307207393561707,0.23978457284753027
0000920522,Real Estate,2023,0.09185419459174494,0.26046374597933913
0000920522,Real Estate,2024,0.09537499331185084,0.2363145100981001
0000920522,Real Estate,2025,,
0000920760,Consumer Discretionary,2015,0.05349370962257735,0.06745652486896962
0000920760,Consumer Discretionary,2016,0.04805178057835589,0.07378257218156492
0000920760,Consumer Discretionary,2017,0.05216974618253502,0.05379173301209518
0000920760,Consumer Discretionary,2018,0.04953195129369337,0.056321405683126595
0000920760,Consumer Discretionary,2019,0.0730218435240908,0.05845616293456058
0000920760,Consumer Discretionary,2020,0.07548338037022237,0.06132067995572397
0000920760,Consumer Discretionary,2021,0.06335370665263816,0.06730245759458577
0000920760,Consumer Discretionary,2022,0.11512929699304264,0.09498020345533316
0000920760,Consumer Discretionary,2023,0.11537384217115014,0.09783903265445608
0000920760,Consumer Discretionary,2024,0.11307555739348253,0.10828214547095562
0000920760,Consumer Discretionary,2025,,
0000922224,Utilities,2016,0.1285240464344942,0.10646766169154227
0000922224,Utilities,2017,0.1569057153343415,0.1195263375640415
0000922224,Utilities,2018,0.14674007778612763,0.12319608714692597
0000922224,Utilities,2019,0.16884204509303471,0.13945044467912748
0000922224,Utilities,2020,0.24654755412354323,0.10715709370825331
0000922224,Utilities,2021,0.2203184984719143,0.13806237068985847
0000922224,Utilities,2022,0.45161727139909474,0.2397736193140164
0000922224,Utilities,2023,0.4424697807954743,0.22189829246465184
0000922224,Utilities,2024,0.5089952163659996,0.22418935946873253
0000922224,Utilities,2025,,
0000922621,Financials,2015,0.009869288557826142,0.13606268058037566
0000922621,Financials,2016,0.007092198581560284,0.17618281347980033
0000922621,Financials,2017,0.007315001117818019,0.15561337864775662
0000922621,Financials,2018,0.010043138041733546,0.14630058741163213
0000922621,Financials,2019,0.010802107728337236,0.12603832501141504
0000922621,Financials,2020,0.01078047263681592,0.13230277185501066
0000922621,Financials,2021,0.006877828054298643,0.1095262243756146
0000922621,Financials,2022,0.010081881533101045,0.1398022301912279
0000922621,Financials,2023,0.010916515426497278,0.13435492867796556
0000922621,Financials,2024,0.011250690734941978,0.1682346684247172
0000922621,Financials,2025,,
0000927066,Health Care,2015,0.0007345781139210587,0.2495854938957677
0000927066,Health Care,2016,0.0007173601147776184,0.2265695793021635
0000927066,Health Care,2017,0.000721658579620644,0.25751847302955355
0000927066,Health Care,2018,0.0007046327969931162,0.23569227888303512
0000927066,Health Care,2019,0.002063208081432777,0.23673053579299239
0000927066,Health Care,2020,0.0027116761383110836,0.26755925740086756
0000927066,Health Care,2021,0.006004452007991589,0.24434081252225967
0000927066,Health Care,2022,0.01193845553822741,0.2639015110313224
0000927066,Health Care,2023,0.00981992206686109,0.27832694171038214
0000927066,Health Care,2024,0.010139523816286076,0.28609455385135363
0000927066,Health Care,2025,,
0000927628,Financials,2015,0.005758897895692571,0.14235342839087575
0000927628,Financials,2016,0.0027234755472598654,0.1555612782461051
0000927628,Financials,2017,0.0013387888707037643,0.16527474977893897
0000927628,Financials,2018,0.005095823471023898,0.20434484285304655
0000927628,Financials,2019,0.0056734317343173435,0.1981780631474429
0000927628,Financials,2020,0.007083319268406686,0.19526211071607827
0000927628,Financials,2021,0.00521164286922169,0.1897277318417175
0000927628,Financials,2022,0.03261255446436259,0.274345992532575
0000927628,Financials,2023,0.037130923018180856,0.2818102584737459
0000927628,Financials,2024,0.041489197969871154,0.28591999647510286
0000927628,Financials,2025,,
0000927653,Health Care,2015,0.058938638601674045,0.19947278334464452
0000927653,Health Care,2016,0.05832920148195597,0.19355396900220057
0000927653,Health Care,2017,0.0625381262679878,0.17978115287672036
0000927653,Health Care,2018,0.06954762727960866,0.17852872282589763
0000927653,Health Care,2019,0.08844765125608085,0.17891301943576848
0000927653,Health Care,2020,0.07760751744693005,0.2462285038934681
0000927653,Health Care,2021,0.0770132709925281,0.3189458817803939
0000927653,Health Care,2022,0.08269756381339238,0.34139043652145534
0000927653,Health Care,2023,0.0734025846261737,0.29341403970135277
0000927653,Health Care,2024,0.08504934080235388,0.3041525757137009
0000927653,Health Care,2025,,
0000935703,Consumer Staples,2015,0.007478344562078922,0.14520252576174705
0000935703,Consumer Staples,2016,0.0071709461022438125,0.16370714358154662
0000935703,Consumer Staples,2017,0.006976545842217483,0.14833767842012643
0000935703,Consumer Staples,2018,0.010993850208653634,0.15877190156737478
0000935703,Consumer Staples,2019,0.012848189415041782,0.22146535366788703
0000935703,Consumer Staples,2020,0.012957841231873225,0.16674887629435403
0000935703,Consumer Staples,2021,0.02470875101598483,0.17608078534148303
0000935703,Consumer Staples,2022,0.04475932571946565,0.2516428300103356
0000935703,Consumer Staples,2023,0.06430439373509977,0.23650226039574598
0000935703,Consumer Staples,2024,0.06205421126665697,0.2890876241559529
0000935703,Consumer Staples,2025,,
0000936340,Utilities,2015,0.3167836919592299,0.06313703284258211
0000936340,Utilities,2016,0.287569573283859,0.05671879141266896
0000936340,Utilities,2017,0.3086792452830188,0.046226415094339626
0000936340,Utilities,2018,0.32631497683993826,0.04343798250128668
0000936340,Utilities,2019,0.34921135646687695,0.04037854889589906
0000936340,Utilities,2020,0.3337567504108946,0.03831885419112468
0000936340,Utilities,2021,0.23927817239393356,0.09998080245728547
0000936340,Utilities,2022,0.4491268917345751,0.09433449747768724
0000936340,Utilities,2023,0.5528101802757158,0.06606574761399787
0000936340,Utilities,2024,0.561655172413793,0.06758620689655173
0000936340,Utilities,2025,,
0000936468,Industrials,2015,0.06780910163439302,0.1651420511449141
0000936468,Industrials,2016,0.05576338138940845,0.1426580820566452
0000936468,Industrials,2017,0.06307880599212813,0.17595372189452296
0000936468,Industrials,2018,0.06500477846096227,0.1628924075202062
0000936468,Industrials,2019,0.07368807450592617,0.1550345147053763
0000936468,Industrials,2020,0.06263044439514348,0.17867922033509814
0000936468,Industrials,2021,0.047225192987630095,0.1763732653573743
0000936468,Industrials,2022,0.12294038614452826,0.21554198712569003
0000936468,Industrials,2023,0.16465431529342217,0.2070947186684182
0000936468,Industrials,2024,0.1737305436427362,0.23195417733399623
0000936468,Industrials,2025,,
0000940944,Consumer Discretionary,2015,0.04121178475761492,0.16672777136614916
0000940944,Consumer Discretionary,2016,0.044807490446001325,0.17763130626370344
0000940944,Consumer Discretionary,2017,0.048053004540347985,0.19039918439576606
0000940944,Consumer Discretionary,2018,0.039686072431552616,0.21795200030156137
0000940944,Consumer Discretionary,2019,0.08672221524666207,0.22207656625622157
0000940944,Consumer Discretionary,2020,0.07352914266342413,0.1887882881786254
0000940944,Consumer Discretionary,2021,0.07369867430203192,0.1775084651469467
0000940944,Consumer Discretionary,2022,0.09509791206605255,0.21459053665782676
0000940944,Consumer Discretionary,2023,0.11931672045030556,0.2213755072268209
0000940944,Consumer Discretionary,2024,0.13029274554619744,0.23734562526515582
0000940944,Consumer Discretionary,2025,,
0000943452,Industrials,2015,0.09273107009615147,0.06293315470364438
0000943452,Industrials,2016,0.09362223548799019,0.06084454984127489
0000943452,Industrials,2017,0.09480572612357807,0.12585073127163113
0000943452,Industrials,2018,0.09535312729055646,0.11998772756988055
0000943452,Industrials,2019,0.08454805721605466,0.11637460859664106
0000943452,Industrials,2020,0.09646023910186156,0.11445068773210237
0000943452,Industrials,2021,0.08104537713476262,0.09503559787593895
0000943452,Industrials,2022,0.22226679917289768,0.19601522628660817
0000943452,Industrials,2023,0.24555640399071127,0.21652435017280697
0000943452,Industrials,2024,0.2594952916333619,0.2373360295317726
0000943452,Industrials,2025,,
0000943819,Health Care,2015,0.0015868477483917082,0.18465398645580539
0000943819,Health Care,2016,0.004195993502977802,0.16071871346405842
0000943819,Health Care,2017,0.0026865916741932836,0.20437366689915884
0000943819,Health Care,2018,0.0,0.12514675399327632
0000943819,Health Care,2019,0.0,0.2531267551079694
0000943819,Health Care,2020,0.0,0.023529411764705882
0000943819,Health Care,2021,0.0,0.19788347875035184
0000943819,Health Care,2022,0.01814020846945345,0.21585538346648575
0000943819,Health Care,2023,0.02743929167554935,0.242346002239445
0000943819,Health Care,2024,0.030476061439732593,0.25004596709945376
0000943819,Health Care,2025,,
0000945841,Consumer Discretionary,2015,0.055527662907439754,0.11098429512735024
0000945841,Consumer Discretionary,2016,0.053264668366585964,0.11709522610636944
0000945841,Consumer Discretionary,2017,0.056939847566700015,0.12204474848336833
0000945841,Consumer Discretionary,2018,0.054106664239552835,0.12091617506629262
0000945841,Consumer Discretionary,2019,0.05373363321996383,0.11247848147773827
0000945841,Consumer Discretionary,2020,0.06248341633367005,0.12435876667751657
0000945841,Consumer Discretionary,2021,0.07450113527612542,0.12093205231652625
0000945841,Consumer Discretionary,2022,0.12801098629232704,0.19761158237585474
0000945841,Consumer Discretionary,2023,0.14500222935616194,0.19603605935127677
0000945841,Consumer Discretionary,2024,0.15053691410611206,0.21596590831414508
0000945841,Consumer Discretionary,2025,,
0000946581,Communication Services,2015,0.0,0.12043783616001127
0000946581,Communication Services,2016,0.0,0.125391789485415
0000946581,Communication Services,2017,0.0,0.13659189008640757
0000946581,Communication Services,2018,0.0,0.12117351192409292
0000946581,Communication Services,2019,0.005547620837405096,0.10252457745400477
0000946581,Communication Services,2020,0.0070315035154137374,0.10259208117326568
0000946581,Communication Services,2021,0.006783695328771199,0.12066979692422694
0000946581,Communication Services,2022,0.007768381083879875,0.13698745256900602
0000946581,Communication Services,2023,0.01022705992905364,0.14888949821297986
0000946581,Communication Services,2024,0.011335817379759305,0.1647546699130116
0000946581,Communication Services,2025,,
0000947484,Financials,2015,0.003825951818280493,0.1671727430875234
0000947484,Financials,2016,0.005304832650975786,0.162473793962911
0000947484,Financials,2017,0.004350411880005348,0.16553844317258223
0000947484,Financials,2018,0.0064391850109903875,0.1898096328817487
0000947484,Financials,2019,0.008031738405544563,0.2031608176075662
0000947484,Financials,2020,0.01060203821537999,0.1989056415213254
0000947484,Financials,2021,0.02531033081719323,0.19278203518250023
0000947484,Financials,2022,0.06584792337858635,0.2063418083934849
0000947484,Financials,2023,0.07357778033535878,0.21884605609210572
0000947484,Financials,2024,0.07817617401981021,0.24398517716546816
0000947484,Financials,2025,,
0001000228,Health Care,2015,0.0063265029176279,0.19599818462880234
0001000228,Health Care,2016,0.011562969093639129,0.19872592812592188
0001000228,Health Care,2019,0.014975706769464595,0.22181122097132513
0001000228,Health Care,2020,0.014109079691028155,0.2281770942035245
0001000228,Health Care,2021,0.010414777991923032,0.23077474196568468
0001000228,Health Care,2022,0.017051694526956894,0.32949413324225924
0001000228,Health Care,2023,0.017588257261671,0.28461637006868606
0001000228,Health Care,2025,,
0001000697,Health Care,2015,0.10243866081635801,0.11064339918172315
0001000697,Health Care,2016,0.10796948613778974,0.10081270346136789
0001000697,Health Care,2017,0.09811006374001256,0.17954349582547807
0001000697,Health Care,2018,0.09890156987288315,0.23542035793275173
0001000697,Health Care,2019,0.10871183165673702,0.23434674892864507
0001000697,Health Care,2020,0.10137347304127346,0.22902083860312028
0001000697,Health Care,2021,0.07506972526501733,0.19653018380867424
0001000697,Health Care,2022,0.13195464533420628,0.2308986867260902
0001000697,Health Care,2023,0.13462822844812986,0.21242342845924858
0001000697,Health Care,2024,0.13474904626113926,0.22262215044342565
0001000697,Health Care,2025,,
0001001250,Consumer Staples,2015,0.024792396763421917,0.3855637492654188
0001001250,Consumer Staples,2016,0.020185840980411755,0.36493139454116896
0001001250,Consumer Staples,2017,0.020092390721982836,0.4089144523307377
0001001250,Consumer Staples,2018,0.022325081248731005,0.2761365279642886
0001001250,Consumer Staples,2019,0.031219307072840204,0.29468888104675656
0001001250,Consumer Staples,2020,0.04365439979404638,0.28404982518670685
0001001250,Consumer Staples,2021,0.039944149971334296,0.252726028268296
0001001250,Consumer Staples,2022,0.0511687375650142,0.3142112578781699
0001001250,Consumer Staples,2023,0.055513295899725715,0.32894367038513805
0001001250,Consumer Staples,2024,0.05571060374725514,0.3632994852304827
0001001250,Consumer Staples,2025,,
0001002047,Information Technology,2015,0.08021379796397807,0.1587817876719991
0001002047,Information Technology,2016,0.08044173089332292,0.18053740929528003
0001002047,Information Technology,2017,0.10791917686901589,0.18229169438183457
0001002047,Information Technology,2018,0.0975332665304134,0.1637008874681846
0001002047,Information Technology,2019,0.11190924544394147,0.1755166989867641
0001002047,Information Technology,2020,0.10414766225881128,0.15966258027828414
0001002047,Information Technology,2021,0.07754850895784368,0.1450829821489821
